EB_level,final_action_dates,visa_bulletin_date,visa_wait_time
1,2010-05-01,2010-05-01,0.0
2,2010-05-01,2010-05-01,0.0
2,2010-04-01,2010-04-01,0.0
3,2003-02-01,2010-04-01,7.162217659137577
4,2010-04-01,2010-04-01,0.0
1,2010-04-01,2010-04-01,0.0
1,2010-03-01,2010-03-01,0.0
2,2010-03-01,2010-03-01,0.0
3,2002-12-15,2010-03-01,7.208761122518823
4,2010-03-01,2010-03-01,0.0
1,2010-02-01,2010-02-01,0.0
2,2010-02-01,2010-02-01,0.0
3,2002-09-22,2010-02-01,7.36208076659822
4,2010-02-01,2010-02-01,0.0
3,2002-08-01,2010-01-01,7.4195756331279945
4,2010-01-01,2010-01-01,0.0
1,2010-01-01,2010-01-01,0.0
2,2010-01-01,2010-01-01,0.0
1,2009-12-01,2009-12-01,0.0
2,2009-12-01,2009-12-01,0.0
3,2002-06-01,2009-12-01,7.501711156741957
4,2009-12-01,2009-12-01,0.0
1,2009-08-01,2009-08-01,0.0
2,2009-08-01,2009-08-01,0.0
3,,2009-08-01,
4,2009-08-01,2009-08-01,0.0
3,,2009-07-01,
4,2009-07-01,2009-07-01,0.0
1,2009-07-01,2009-07-01,0.0
2,2009-07-01,2009-07-01,0.0
1,2009-06-01,2009-06-01,0.0
2,2009-06-01,2009-06-01,0.0
3,,2009-06-01,
4,2009-06-01,2009-06-01,0.0
1,2009-05-01,2009-05-01,0.0
2,2009-05-01,2009-05-01,0.0
3,,2009-05-01,
4,2009-05-01,2009-05-01,0.0
4,2009-04-01,2009-04-01,0.0
3,2003-03-01,2009-04-01,6.0862422997946615
2,2009-04-01,2009-04-01,0.0
1,2009-04-01,2009-04-01,0.0
1,2009-02-01,2009-02-01,0.0
2,2009-02-01,2009-02-01,0.0
3,2005-05-01,2009-02-01,3.756331279945243
4,2009-02-01,2009-02-01,0.0
1,2009-01-01,2009-01-01,0.0
2,2009-01-01,2009-01-01,0.0
3,2005-05-01,2009-01-01,3.671457905544148
4,2009-01-01,2009-01-01,0.0
4,2008-12-01,2008-12-01,0.0
3,2005-05-01,2008-12-01,3.586584531143053
2,2008-12-01,2008-12-01,0.0
1,2008-12-01,2008-12-01,0.0
1,2008-11-01,2008-11-01,0.0
4,2008-11-01,2008-11-01,0.0
2,2008-11-01,2008-11-01,0.0
3,2005-05-01,2008-11-01,3.5044490075290895
1,2008-10-01,2008-10-01,0.0
2,2008-10-01,2008-10-01,0.0
3,2005-01-01,2008-10-01,3.7481177275838466
4,2008-10-01,2008-10-01,0.0
1,2008-09-01,2008-09-01,0.0
2,2008-09-01,2008-09-01,0.0
3,,2008-09-01,
4,2008-09-01,2008-09-01,0.0
4,2008-08-01,2008-08-01,0.0
3,,2008-08-01,
1,2008-08-01,2008-08-01,0.0
2,2008-08-01,2008-08-01,0.0
1,2008-07-01,2008-07-01,0.0
2,2008-07-01,2008-07-01,0.0
3,,2008-07-01,
4,2008-07-01,2008-07-01,0.0
1,2008-06-01,2008-06-01,0.0
2,2008-06-01,2008-06-01,0.0
3,2006-03-01,2008-06-01,2.2532511978097194
4,2008-06-01,2008-06-01,0.0
3,2006-03-01,2008-05-01,2.1683778234086244
4,2008-05-01,2008-05-01,0.0
2,2008-05-01,2008-05-01,0.0
1,2008-05-01,2008-05-01,0.0
1,2008-04-01,2008-04-01,0.0
2,2008-04-01,2008-04-01,0.0
3,2005-07-01,2008-04-01,2.751540041067762
4,2008-04-01,2008-04-01,0.0
1,2008-02-01,2008-02-01,0.0
2,2008-02-01,2008-02-01,0.0
3,2002-11-01,2008-02-01,5.25119780971937
4,2008-02-01,2008-02-01,0.0
4,2007-10-01,2007-10-01,0.0
3,2002-08-01,2007-10-01,5.166324435318275
2,2007-10-01,2007-10-01,0.0
1,2007-10-01,2007-10-01,0.0
1,2007-01-01,2007-09-01,0.6652977412731006
2,2007-01-01,2007-09-01,0.6652977412731006
3,2002-08-01,2007-09-01,5.084188911704312
4,2007-01-01,2007-09-01,0.6652977412731006
1,2007-07-01,2007-07-01,0.0
2,2007-07-01,2007-07-01,0.0
3,2007-07-01,2007-07-01,0.0
4,2007-07-01,2007-07-01,0.0
4,2007-06-01,2007-06-01,0.0
3,2005-06-01,2007-06-01,1.998631074606434
2,2007-06-01,2007-06-01,0.0
1,2007-06-01,2007-06-01,0.0
3,2003-08-01,2007-05-01,3.7481177275838466
4,2007-05-01,2007-05-01,0.0
1,2007-05-01,2007-05-01,0.0
2,2007-05-01,2007-05-01,0.0
1,2007-04-01,2007-04-01,0.0
2,2007-04-01,2007-04-01,0.0
3,2002-08-01,2007-04-01,4.6652977412731005
4,2007-04-01,2007-04-01,0.0
1,2007-03-01,2007-03-01,0.0
2,2007-03-01,2007-03-01,0.0
3,2002-08-01,2007-03-01,4.5804243668720055
4,2007-03-01,2007-03-01,0.0
4,2007-01-01,2007-01-01,0.0
3,2002-08-01,2007-01-01,4.418891170431212
2,2007-01-01,2007-01-01,0.0
1,2007-01-01,2007-01-01,0.0
1,2006-11-01,2006-11-01,0.0
2,2006-11-01,2006-11-01,0.0
3,2002-07-01,2006-11-01,4.336755646817249
4,2006-11-01,2006-11-01,0.0
1,2006-09-01,2006-09-01,0.0
2,2006-09-01,2006-09-01,0.0
3,2002-03-01,2006-09-01,4.503764544832307
4,2006-09-01,2006-09-01,0.0
4,2006-08-01,2006-08-01,0.0
3,2001-10-01,2006-08-01,4.832306639288158
2,2006-08-01,2006-08-01,0.0
1,2006-08-01,2006-08-01,0.0
1,2006-05-01,2006-05-01,0.0
2,2006-05-01,2006-05-01,0.0
3,2001-05-01,2006-05-01,4.999315537303217
4,2006-05-01,2006-05-01,0.0
1,2006-04-01,2006-04-01,0.0
2,2006-04-01,2006-04-01,0.0
3,2001-05-01,2006-04-01,4.917180013689254
4,2006-04-01,2006-04-01,0.0
4,2006-03-01,2006-03-01,0.0
3,2001-05-01,2006-03-01,4.832306639288158
1,2006-03-01,2006-03-01,0.0
2,2006-03-01,2006-03-01,0.0
1,2005-08-01,2005-08-01,0.0
2,2005-08-01,2005-08-01,0.0
3,,2005-08-01,
4,2005-08-01,2005-08-01,0.0
1,2005-06-01,2005-06-01,0.0
2,2005-06-01,2005-06-01,0.0
3,2002-06-01,2005-06-01,3.0006844626967832
4,2005-06-01,2005-06-01,0.0
3,2002-06-01,2005-05-01,2.915811088295688
4,2005-05-01,2005-05-01,0.0
2,2005-05-01,2005-05-01,0.0
1,2005-05-01,2005-05-01,0.0
1,2005-04-01,2005-04-01,0.0
3,2002-04-01,2005-04-01,3.0006844626967832
4,2005-04-01,2005-04-01,0.0
2,2005-04-01,2005-04-01,0.0
1,2004-12-01,2004-12-01,0.0
2,2004-12-01,2004-12-01,0.0
3,2004-12-01,2004-12-01,0.0
4,2004-12-01,2004-12-01,0.0
1,2004-11-01,2004-11-01,0.0
2,2004-11-01,2004-11-01,0.0
3,2004-11-01,2004-11-01,0.0
4,2004-11-01,2004-11-01,0.0
3,2004-10-01,2004-10-01,0.0
4,2004-10-01,2004-10-01,0.0
2,2004-10-01,2004-10-01,0.0
1,2004-10-01,2004-10-01,0.0
1,2004-09-01,2004-09-01,0.0
2,2004-09-01,2004-09-01,0.0
3,2004-09-01,2004-09-01,0.0
4,2004-09-01,2004-09-01,0.0
1,2004-08-01,2004-08-01,0.0
2,2004-08-01,2004-08-01,0.0
3,2004-08-01,2004-08-01,0.0
4,2004-08-01,2004-08-01,0.0
3,2004-04-01,2004-04-01,0.0
4,2004-04-01,2004-04-01,0.0
2,2004-04-01,2004-04-01,0.0
1,2004-04-01,2004-04-01,0.0
2,2004-03-01,2004-03-01,0.0
3,2004-03-01,2004-03-01,0.0
4,2004-03-01,2004-03-01,0.0
1,2004-03-01,2004-03-01,0.0
1,2004-02-01,2004-02-01,0.0
2,2004-02-01,2004-02-01,0.0
3,2004-02-01,2004-02-01,0.0
4,2004-02-01,2004-02-01,0.0
3,2004-01-01,2004-01-01,0.0
4,2004-01-01,2004-01-01,0.0
2,2004-01-01,2004-01-01,0.0
1,2004-01-01,2004-01-01,0.0
1,2003-12-01,2003-12-01,0.0
2,2003-12-01,2003-12-01,0.0
3,2003-12-01,2003-12-01,0.0
4,2003-12-01,2003-12-01,0.0
1,2003-11-01,2003-11-01,0.0
2,2003-11-01,2003-11-01,0.0
3,2003-11-01,2003-11-01,0.0
4,2003-11-01,2003-11-01,0.0
1,2003-10-01,2003-10-01,0.0
2,2003-10-01,2003-10-01,0.0
3,2003-10-01,2003-10-01,0.0
4,2003-10-01,2003-10-01,0.0
1,,,
2,2012-01-01,,
3,2006-08-01,,
4,,,
1,,,
2,,,
3,2002-06-01,,
4,,,
1,,,
2,,,
3,2002-06-01,,
4,,,
1,,,
2,,,
3,,,
4,,,
1,,,
2,,,
3,2005-05-01,,
4,,,
